czone,china_exposure,working_age_25_64_cz,pop2000_cz,gpt_exposure,china_above_average_mass,gpt_above_average_mass,china_exposure_z,gpt_exposure_z,china_pctile,gpt_pctile,adult25p_1990,hs_less_1990,ba_plus_1990,hs_less_share_1990,ba_share_1990,adult25p_2024,hs_less_2024,ba_plus_2024,hs_less_share_2024,ba_share_2024
20402,0.0001613129702739,8202.0,9520,0.2494323039468135,0.0,0.0,-1.0010547711789928,-3.6742349781292303,0.027739251040221916,0.0027739251040221915,4316,1623,1422,0.37604263206672844,0.32947173308619093,10529,2516,5930,0.23895906543831322,0.563206382372495
20403,0.0015289196440289,11004.0,14987,0.2822012047902528,0.0,0.0,-0.9330634396855984,-2.058525699679714,0.10402219140083217,0.026352288488210817,8245,3226,2649,0.39126743480897513,0.32128562765312313,16542,4031,8585,0.2436827469471648,0.5189819852496675
20500,0.0264528931243155,2994351.0,4974945,0.3760213756783552,16535.028627222287,89397.30430425685,0.3060458565405489,2.567388405094891,0.739251040221914,0.9902912621359223,3104231,1466664,913310,0.47247257050135766,0.29421457359326675,3975453,1154443,2009801,0.29039281812663864,0.5055527005350082
20600,0.0327766746466345,730049.0,1193391,0.3457292262674367,8648.055178928607,0.0,0.6204361955371104,1.0737982751958866,0.8085991678224688,0.8585298196948682,682154,334468,164935,0.49031157187379976,0.24178557920938673,1002518,316097,407556,0.3153030668776022,0.4065323515388252
20700,0.0206307318398576,61006.0,118041,0.3208270414871275,0.0,0.0,0.01659384852080702,-0.15403329582445652,0.6213592233009708,0.4618585298196949,71683,38271,17496,0.5338922757139071,0.2440746062525285,90051,31600,34911,0.3509122608299741,0.3876803144884565
20800,0.033612646527819,342747.0,680014,0.3338747655855519,4346.658391301347,0.0,0.6619970056614942,0.4893001192691538,0.8196948682385575,0.7267683772538142,424828,236316,90114,0.5562627698739254,0.2121187868972855,476168,181337,168206,0.38082567497185865,0.3532492733657029
20902,0.0189759265529,81629.0,171947,0.3275956983075174,0.0,0.0,-0.06567572282724271,0.17970330643738358,0.5839112343966713,0.6005547850208044,116061,65255,24871,0.5622474388468133,0.2142924841247275,123134,41994,49702,0.3410430912664252,0.40364156122598144
21001,0.0306344840105032,22421.0,47701,0.3124783781930398,217.56587657750504,0.0,0.5139359886732897,-0.5656739795127841,0.7905686546463245,0.27739251040221913,30094,19381,4136,0.6440154183558184,0.13743603376088256,35073,13634,9246,0.3887320731046674,0.26362158925669316
21002,0.0044327083422821,20504.0,47063,0.3254302217486793,0.0,0.0,-0.7886999587531597,0.07293193241126568,0.1914008321775312,0.5547850208044383,27099,17246,4291,0.6364072474999077,0.15834532639580795,29959,10709,9818,0.3574551887579692,0.32771454320905236
21003,0.0046630025181861,12588.0,32049,0.2989322577808604,0.0,0.0,-0.7772507548589616,-1.2335814122802333,0.19694868238557559,0.08876560332871013,23142,15122,2464,0.6534439547143721,0.10647307924984876,21078,7989,4755,0.37902077996014805,0.2255906632507828
21004,0.0083700508680305,34619.0,67833,0.3099137216161664,0.0,0.0,-0.5929527706115808,-0.6921273948131182,0.31761442441054094,0.20665742024965325,40576,25275,5483,0.622905165615142,0.1351291403785489,55308,19561,15434,0.35367397121573735,0.2790554711795762
21101,0.0162937686586808,46348.0,92542,0.2952346852684188,0.0,0.0,-0.19902070424852533,-1.4158945830708836,0.5006934812760055,0.06796116504854369,54799,36375,6566,0.6637894852095841,0.11981970473913757,71072,30333,16731,0.4267925484016209,0.23540916253939667
21102,0.0259658261666773,31178.0,56993,0.3061734941665932,156.98145813864213,0.0,0.2818310500382295,-0.876543717553372,0.7198335644937587,0.14701803051317613,31560,21233,3380,0.6727820025348542,0.10709759188846642,46943,19121,11156,0.40732377564280087,0.2376499158553991
21201,0.0811061632605063,37329.0,72898,0.3096467132634378,2246.28543152287,0.0,3.0231637811153176,-0.7052925563480847,0.9778085991678225,0.20249653259361997,42764,29335,4523,0.6859741838929941,0.10576653259751193,52578,21634,10496,0.4114648712389212,0.19962722051047968
21202,0.0211303560058429,13970.0,33969,0.2864267603295441,2.787534075762885,0.0,0.04143294366674283,-1.8501797034543435,0.6352288488210819,0.030513176144244106,23105,15420,2466,0.6673880112529755,0.10673014499026184,20620,8760,4162,0.4248302618816683,0.20184287099903006
21301,0.0166203290407688,78582.0,149925,0.3206564150802797,0.0,0.0,-0.1827855720155187,-0.16244623191924967,0.5173370319001387,0.4507628294036061,85000,49201,15089,0.578835294117647,0.17751764705882353,108759,37295,33013,0.34291414963359357,0.30354269531716915
21302,0.0478382270290826,60374.0,109871,0.3063165898273066,1624.5078614412619,0.0,1.369229705025065,-0.869488217345259,0.9306518723994452,0.14979195561719832,58720,34742,10040,0.5916553133514987,0.1709809264305177,82479,32367,23118,0.3924271632779253,0.2802895282435529
21400,0.020028293290969,163555.0,254139,0.3221480464463573,0.0,0.0,-0.013356721235788157,-0.08889958933540379,0.6074895977808599,0.4882108183079057,118482,70365,19135,0.5938876791411354,0.16150132509579515,212689,75552,59106,0.35522288411718517,0.27789871596556476
21501,0.0261048023231608,1886145.0,2904389,0.3690649102285869,9758.883059151072,43190.55813031298,0.2887403274690007,2.2243916770049275,0.7226074895977809,0.9791955617198336,1588714,690215,429338,0.43444886870764654,0.270242472842815,2439535,616389,1126869,0.2526665942484941,0.46191958713443343
21502,0.0261052503500185,23475.0,41526,0.2973330250810622,121.46977947744878,0.0,0.2887626013750765,-1.312433465445184,0.723994452149792,0.07766990291262135,21834,15594,2031,0.7142071997801593,0.09302006045616927,33754,15763,5682,0.46699650411803045,0.16833560466907627
21600,0.0089363496214107,75878.0,141542,0.3107934943983925,0.0,0.0,-0.5647989110229525,-0.6487491608600991,0.33841886269070737,0.2260748959778086,78910,48561,9726,0.6153972880496769,0.12325434038778355,118137,42191,31589,0.3571362062689928,0.26739294209265513
21701,0.0636103542350425,140010.0,228867,0.3057652121357101,5975.561749346367,0.0,2.1533498397067965,-0.8966745442989398,0.9639389736477115,0.14008321775312066,129265,66894,27659,0.5174950682706069,0.21397129926894365,190407,56676,76751,0.29765712395027494,0.4030891721417805
21702,0.0223829941235516,33846.0,71187,0.295102039643999,49.15032432955427,0.0,0.10370854902668826,-1.4224348319228275,0.6699029126213593,0.06657420249653259,47251,30175,5789,0.638610823051364,0.12251592558887643,48508,20716,10358,0.42706357714191473,0.21353178857095736
21801,0.0306964281647308,34365.0,78179,0.3240061774828391,335.59516412197166,0.0,0.5170155769825533,0.002717751464714646,0.7919556171983356,0.5256588072122053,52606,29372,7358,0.5583393529255218,0.13986997680872904,50980,20289,11849,0.39797959984307574,0.23242448018830913
21802,0.0088167335919524,30849.0,72111,0.3040614726331734,0.0,0.0,-0.5707456888991476,-0.9806794285476181,0.3342579750346741,0.1276005547850208,46452,31175,5722,0.6711228795315595,0.12318091793679498,45900,19632,10939,0.4277124183006536,0.23832244008714598
21900,0.0178830657904999,54693.0,113442,0.3121712469414903,0.0,0.0,-0.12000790751046865,-0.5808174478641104,0.5561719833564494,0.26490984743411927,72459,45640,10246,0.6298734456727253,0.14140410439006887,76998,36158,17037,0.4695966128990363,0.22126548741525753
22001,0.0107422964030425,103808.0,222112,0.3230861529627,0.0,0.0,-0.4750152556447442,-0.04264514186795719,0.37725381414701803,0.5006934812760055,135895,84964,20382,0.6252179991905515,0.14998344309945177,146111,56692,41739,0.38800637871207505,0.28566637693260605
22002,0.0377705497830973,12935.0,29516,0.3122692406711548,217.82191962761127,0.0,0.8687094939611352,-0.575985751524789,0.8613037447988904,0.26768377253814146,20591,12347,2549,0.5996309067068136,0.1237919479384197,19050,7910,4006,0.4152230971128609,0.21028871391076115
22100,0.0150996690508462,119809.0,203768,0.3260770068763643,0.0,0.0,-0.2583860348150236,0.1048224354512251,0.47434119278779474,0.5686546463245492,110226,53211,30285,0.4827445430297752,0.2747536878776332,158877,46973,66870,0.2956563882752066,0.42089163315017275
22200,0.0413765405765929,149599.0,252901,0.3442778489349328,3058.659524669068,0.0,1.047983345213641,1.0022364051819481,0.8959778085991679,0.8502080443828016,145188,78698,27100,0.5420420420420421,0.1866545444527096,202303,67581,65554,0.3340583184628997,0.3240386944335971
22300,0.0112800476863834,67228.0,142385,0.3143681309504677,0.0,0.0,-0.4482806495125286,-0.4724974924911554,0.3925104022191401,0.31622746185852985,91778,60080,12072,0.6546231122927063,0.13153479047266228,95779,41649,24746,0.43484479896428235,0.25836561250378476
22400,0.0402449157838681,100782.0,195533,0.3009917139619488,1946.5133172514081,0.0,0.9917239850592758,-1.1320374979377141,0.8765603328710125,0.10402219140083217,119153,78664,15524,0.6601931969820315,0.13028627059327083,142025,59159,36158,0.4165393416651998,0.2545889808132371
22500,0.027234707909059,317319.0,549651,0.3220787675625088,2000.3437725277395,0.0,0.34491421629341656,-0.09231546635762801,0.7545076282940361,0.4868238557558946,309231,196196,46949,0.6344642031361668,0.15182501107586238,430920,170956,122783,0.39672328970574583,0.28493223800241346
22601,0.0238600480881192,183984.0,310560,0.3344854877896093,538.9313122598796,0.0,0.177141113861144,0.5194124973548601,0.6851595006934813,0.7323162274618585,169649,104117,26833,0.6137200926619079,0.15816774634686911,251736,92195,79265,0.36623685130454126,0.3148735182890012
22602,0.0190772271915685,31753.0,65966,0.3078778626969783,0.0,0.0,-0.06063950485874489,-0.7925078183452371,0.5866851595006934,0.17614424410540916,39126,29028,3489,0.741910749884987,0.08917343965649441,46608,23492,8569,0.5040336422931686,0.18385255750085822
22700,0.0181981336078496,191810.0,370092,0.3160816158626829,0.0,0.0,-0.10434413456798508,-0.3880120993320591,0.565880721220527,0.34951456310679613,214490,142148,28277,0.6627255349899762,0.13183365191850435,271261,117475,66973,0.4330699953181622,0.2468950567903237
22800,0.0410736708277556,164082.0,305307,0.3263968851157275,3305.0794383155458,0.0,1.032926006076813,0.12059440906066887,0.8932038834951457,0.5769764216366158,170674,105239,27173,0.6166082707383667,0.15920995582221076,227586,85282,65756,0.3747242800523758,0.28892814144982554
22900,0.0263329156501314,117163.0,220109,0.3285209405400027,632.9258674662365,0.0,0.30008110923744175,0.225323465227029,0.7337031900138696,0.6255201109570042,124578,74760,19659,0.6001059577132399,0.15780474883205703,164083,58632,47972,0.357331350596954,0.29236423029808084
23000,0.0216949061869487,57855.0,116624,0.2956941997355691,44.20627291493851,0.0,0.06949987200574333,-1.3932376806711442,0.6504854368932039,0.06934812760055478,69218,46549,8784,0.672498483053541,0.12690340662833366,82562,34929,20486,0.42306387926649064,0.2481286790533175
23100,0.0150889936549093,387688.0,590755,0.365909362478017,0.0,7654.242739026017,-0.25891676810106123,2.0688036759442485,0.47295423023578365,0.9722607489597781,318512,146409,88560,0.45966556990003515,0.2780428994825941,511885,131631,244308,0.25714955507584714,0.47727126209988574
23200,0.0349350718742072,80727.0,163189,0.3431723959388239,1130.5213339350876,0.0,0.7277421221683289,0.9477307422902825,0.8363384188626907,0.840499306518724,100900,67672,13916,0.6706838453914767,0.13791873141724478,117722,48509,33833,0.4120640152223034,0.2873974278384669
23301,0.0251415525399018,42614.0,101161,0.2998951147110498,179.43620548782343,0.0,0.2408518251815106,-1.1861066164865297,0.7018030513176144,0.09431345353675451,59679,37566,8431,0.6294676519378676,0.14127247440473198,60554,25873,14749,0.42727152624104103,0.24356772467549626
23302,0.025353049565935,48787.0,101195,0.2924200633315,215.7473699684856,0.0,0.25136651824556794,-1.5546728350645787,0.7073509015256588,0.04854368932038835,63170,42490,6279,0.6726294126958999,0.09939844863067912,67764,29188,14284,0.43073018121716544,0.21079039017767545
23400,0.0218539716535052,106999.0,206909,0.308889345085999,98.77642688841006,0.0,0.07740790073457361,-0.7426354869924983,0.6532593619972261,0.1914008321775312,109982,60896,24874,0.5536906039170046,0.22616428142787,142349,45936,57481,0.32269984334277024,0.4038033284392584
23500,0.0175408259358565,182896.0,382083,0.3194426426293189,0.0,0.0,-0.13702255350032824,-0.22229271320079844,0.5450762829403606,0.42995839112343964,228895,121740,50553,0.531859586273182,0.22085672469909784,250772,91359,86181,0.36431100760850493,0.343662769368191
23600,0.0252012595985737,59428.0,136489,0.3101562858325318,253.78375284298198,0.0,0.24382019503269778,-0.6801674802321007,0.7045769764216366,0.21220527045769763,91007,58302,11123,0.6406320392936807,0.12222136758710868,86365,37347,19545,0.4324321194928501,0.22630695304810977
23700,0.0187370714906095,59122.0,145734,0.2963591478131534,0.0,0.0,-0.07755053598129015,-1.3604516319790267,0.579750346740638,0.07350901525658807,94319,58659,13353,0.6219213520075488,0.14157274780266965,85603,37680,19176,0.4401714893169632,0.2240108407415628
23801,0.0130541349289379,192276.0,382351,0.3303021207311173,0.0,0.0,-0.36008090895734746,0.3131466538998512,0.42718446601941745,0.6699029126213593,240005,135852,40786,0.566038207537343,0.16993812628903565,267149,98192,79678,0.36755518455992725,0.29825303482326343
23802,0.0207863882375242,32400.0,70445,0.3021464000444521,0.0,0.0,0.02433239348107642,-1.0751043396938476,0.624133148404993,0.11095700416088766,46204,30164,5596,0.6528439096182149,0.12111505497359536,46082,20292,9921,0.440345471116705,0.2152901349767805
23900,0.0238109158979132,258982.0,529703,0.3284200841434762,745.893293822784,0.0,0.17469847951648948,0.22035062172405562,0.6837725381414702,0.6199722607489597,333655,198363,49115,0.5945152927425035,0.14720294915406631,361494,136576,102580,0.3778098668304315,0.2837668121739227
24000,0.0345443643790058,324652.0,584474,0.3125387841183861,4419.6647832835215,0.0,0.7083178802916392,-0.5626955941674343,0.8294036061026352,0.2787794729542302,326201,198576,48367,0.6087534986097529,0.1482736104426412,437481,164540,127409,0.37610776239425253,0.2912332192712369
24100,0.0214443178972392,902952.0,1660659,0.3493947261166606,463.664992261022,2915.333527045106,0.057041734881257806,1.25453006552483,0.6477115117891817,0.8918169209431346,1004924,540499,205844,0.5378506235297396,0.20483539053699584,1204135,405719,457876,0.3369381340132128,0.38025304471674687
24200,0.0176752273092137,65566.0,135167,0.3139436102375814,0.0,0.0,-0.13034071397405078,-0.49342898659226764,0.550624133148405,0.29819694868238555,80399,51997,9219,0.646736899712683,0.11466560529359818,90573,40193,18629,0.443763594007044,0.20567939672970972
24300,0.0246334923219804,4564787.0,8183799,0.3563601073807296,16901.915732963385,46533.6701255028,0.21559332699032047,1.5979663983473227,0.694868238557559,0.9389736477115118,4679858,2336899,1143660,0.4993525444575455,0.24437920979653657,5923642,1909844,2544236,0.32241043601216957,0.4295053617352298
24400,0.0354138560669551,312689.0,622573,0.3146237348445007,4528.686424525808,0.0,0.7515451463766999,-0.45989464123379803,0.841886269070735,0.3231622746185853,358270,213174,55969,0.595009350489854,0.15622016914617468,432050,179489,107179,0.41543571345909036,0.24807082513597964
24500,0.0259759936157761,59460.0,111509,0.3352546918729155,299.9860916098107,0.0,0.2823365304628172,0.5573390112882054,0.7212205270457698,0.7447988904299584,62407,41135,8194,0.6591408015126509,0.13129937346771997,78893,34720,20204,0.4400897418021878,0.25609369652567404
24600,0.0535493646196274,77562.0,137456,0.3284504092112705,2529.959647031797,0.0,1.6531621079409937,0.22184583493364696,0.9472954230235784,0.6213592233009708,79571,60499,6040,0.7603146875117819,0.07590705156401202,105617,55161,17770,0.5222738763646004,0.1682494295425926
24701,0.0205287207664941,1282340.0,2325609,0.3548128461711783,0.0,11088.124038778315,0.011522310893682854,1.5216768607640823,0.6185852981969486,0.9292649098474342,1430584,766130,304092,0.535536536127903,0.2125649385146206,1721728,537227,678106,0.3120277999776968,0.3938519905583228
24702,0.0416431978283373,18093.0,37989,0.3082954477029226,374.74907286624364,0.0,1.0612403597825235,-0.7719182974495223,0.9001386962552012,0.18169209431345354,23281,17251,2293,0.7409905072806151,0.09849233280357372,25107,13418,4290,0.5344326283506592,0.1708686820408651
24801,0.030287736809903,37912.0,84748,0.307206448373516,354.7394737192834,0.0,0.4966972574555755,-0.8256126929116699,0.7864077669902912,0.1664355062413315,55262,37979,6903,0.6872534472150845,0.12491404581810285,53465,27787,10916,0.5197231833910034,0.2041709529598803
24802,0.004067992672824,136995.0,267992,0.371636044014247,0.0,3489.2609151394167,-0.8068320024604889,2.351164458718714,0.18585298196948682,0.9833564493758669,168345,94901,32015,0.5637292464878672,0.19017493837060798,189563,72542,60807,0.38268016437806956,0.3207746237398649
